lokalita;plocha;kmen;mod_vys
120322498;1;9;15,0
120322498;1;10;23,4
120322498;1;11;27,1
120322826;1;1;15,7
120322826;1;2;11,1
120322826;1;3;8,9
120322826;1;4;8,9
120322826;1;5;14,2
120322826;1;6;30,7
120323491;1;1;23,9
120323491;1;2;20,5
120323491;1;3;20,5
120323491;1;4;20,2
120323491;1;5;21,7
120323491;1;6;21,8
120323491;1;7;17,8
120323491;1;8;21,4
120323491;1;9;23,0
120323491;1;11;14,6
120323491;1;13;22,8
120323491;1;14;19,4
120323491;1;15;20,5
120323491;1;16;30,4
120323835;1;1;24,2
120323835;1;2;21,5
120323835;1;3;22,2
120323835;1;4;23,0
120323835;1;5;20,4
120323835;1;6;25,4
120323835;1;7;27,7
120323835;1;8;21,2
120323835;1;9;23,4
120323835;1;10;26,4
120323835;1;11;23,1
120323835;1;12;23,7
120323835;1;13;26,0
120324468;1;1;12,2
120324468;1;2;14,7
120324468;1;3;11,4
120324468;1;4;9,7
120324468;1;5;11,4
120324468;1;6;9,9
120324468;1;7;11,1
120324468;1;8;10,9
120324468;1;9;10,8
120324468;1;10;10,4
120324468;1;11;10,1
120324468;1;12;12,8
120324468;1;13;9,7
120324468;1;14;10,4
120324468;1;15;10,4
120324468;1;16;13,7
120324468;1;17;11,3
120324468;1;18;10,1
120324468;1;19;12,5
120324468;1;20;6,7
120324468;1;21;13,8
120324788;1;1;23,4
120324788;1;2;23,8
120324788;1;3;24,1
120324788;1;6;25,5
120324788;1;7;24,7
120324788;1;8;20,6
120324788;1;9;22,9
120324788;1;10;16,2
120324788;1;11;26,8
120324788;1;12;17,2
120324788;1;13;24,4
120324788;1;14;26,1
120325475;1;3;32,6
120325475;1;5;32,2
120325475;1;9;29,4
120325475;1;10;26,9
120325475;1;11;24,9
120325475;1;12;26,7
120325475;1;16;29,9
120325475;1;17;31,0
120326844;1;1;22,3
120326844;1;2;14,8
120326844;1;3;20,9
120326844;1;4;21,9
120326844;1;5;19,1
120326844;1;6;11,5
120326844;1;7;30,6
120326844;1;8;22,9
120326844;1;9;20,4
120326844;1;10;21,0
120326844;1;11;20,1
120326844;1;12;13,7
120326844;1;13;22,0
120328487;1;1;24,3
120328487;1;2;23,7
120328487;1;3;23,8
120328487;1;4;24,0
120328807;1;1;24,7
120328807;1;2;16,4
120328807;1;3;9,4
120328807;1;4;19,0
120328807;1;5;24,9
120328807;1;6;23,7
120328807;1;7;18,3
120328807;1;8;25,7
120328807;1;9;25,8
120328807;1;10;25,7
120328807;1;11;23,4
120328807;1;12;25,6
120328807;1;13;25,6
120328807;1;14;27,4
120328807;1;15;22,4
120328823;1;1;23,9
120328823;1;2;23,2
120328823;1;3;23,6
120328823;1;4;24,4
120328823;1;5;15,7
120328823;1;6;17,4
120328823;1;7;9,5
120328823;1;8;14,9
120328823;1;9;15,6
120328823;1;10;20,7
120328823;1;11;15,2
120328823;1;12;10,9
120328823;1;13;12,6
120328823;1;14;9,5
120328823;1;15;14,6
120328823;1;16;22,1
120330834;1;1;25,7
120330834;1;2;23,7
120330834;1;3;24,2
120330834;1;4;24,6
120330834;1;5;23,1
120330834;1;6;17,6
120330834;1;7;23,6
120330834;1;8;20,8
120330834;1;9;25,3
120330834;1;10;23,6
120330834;1;11;14,8
120330834;1;12;21,1
120330834;1;13;21,9
120330834;1;14;12,9
120330834;1;15;23,4
120330834;1;16;23,5
120330834;1;17;25,0
120330834;1;18;14,5
120330834;1;19;14,8
120330834;1;20;20,0
120330834;1;21;21,1
120330834;1;22;24,2
120331844;1;1;28,7
120331844;1;2;15,0
120331844;1;3;18,4
120331844;1;4;18,8
120331844;1;5;10,1
120331844;1;6;17,5
120331844;1;7;13,2
120331844;1;8;14,9
120331844;1;9;16,7
120331844;1;10;20,2
120331844;1;11;14,4
120331844;1;12;18,0
120331844;1;13;16,3
120331844;1;14;16,3
120331844;1;15;17,0
120331844;1;16;16,7
120331844;1;17;13,0
120331844;1;18;14,8
120332477;1;1;30,4
120332477;1;3;15,3
120332477;1;4;24,8
120332477;1;14;24,7
120332477;1;15;18,6
120332477;1;16;16,5
120332477;1;17;14,2
120332477;1;18;25,9
120332477;1;19;15,9
120332477;1;20;15,5
120332477;1;21;25,9
120332477;1;22;25,1
120332477;1;23;24,3
120332477;1;24;24,7
120332477;1;25;18,7
120332477;1;26;25,7
120332477;1;27;11,2
120332477;1;28;15,2
120332805;1;1;29,4
120332805;1;3;23,6
120332805;1;4;19,6
120332805;1;5;24,5
120332805;1;7;19,9
120332805;1;8;15,8
120332805;1;9;15,4
120332805;1;10;30,7
120332805;1;11;30,2
120332805;1;12;26,1
120332805;1;13;27,4
120332805;1;14;28,5
120332805;1;16;26,5
120333483;1;1;30,8
120333483;1;3;19,7
120333483;1;4;15,3
120333483;1;5;16,4
120333483;1;6;19,1
120333483;1;7;28,9
120333483;1;8;25,5
120333483;1;9;28,7
120333483;1;11;24,8
120333483;1;12;34,3
120333515;1;1;17,2
120333515;1;2;15,5
120333515;1;3;13,2
120333515;1;4;16,0
120333515;1;5;15,2
120333515;1;6;15,8
120333515;1;7;11,4
120333515;1;8;9,7
120333515;1;9;16,3
120333515;1;10;14,7
120333515;1;11;11,5
120333515;1;12;14,9
120333515;1;13;17,6
120333515;1;14;16,6
120333515;1;15;11,3
120333515;1;16;15,5
120333515;1;17;14,4
120333819;1;1;27,0
120333819;1;2;16,6
120333819;1;3;25,7
120333819;1;4;22,7
120333819;1;5;18,2
120333819;1;8;18,6
120333819;1;10;26,3
120333819;1;13;28,9
120333819;1;14;28,7
120333819;1;15;26,4
120333819;1;17;27,1
120334852;1;1;16,8
120334852;1;2;23,0
120334852;1;3;15,8
120334852;1;4;20,2
120334852;1;5;18,7
120334852;1;6;16,6
120334852;1;7;10,6
120334852;1;8;16,8
120334852;1;9;17,0
120334852;1;10;19,4
120334852;1;11;15,8
120334852;1;12;18,4
120334852;1;13;21,0
120336495;1;1;22,1
120336495;1;2;28,1
120336495;1;3;22,9
120336495;1;4;22,6
120336495;1;5;22,5
120336495;1;6;22,6
120336815;1;1;15,2
120336815;1;2;14,9
120336815;1;3;17,6
120336815;1;4;17,8
120336815;1;5;9,1
120336815;1;6;26,3
120336815;1;7;26,0
120336815;1;8;15,4
120336815;1;9;24,4
120336815;1;10;14,9
120336815;1;11;25,8
120336815;1;12;25,3
120336831;1;1;30,9
120336831;1;2;31,4
120336831;1;3;23,6
120336831;1;4;15,1
120336831;1;5;31,2
120336831;1;6;28,3
120336831;1;7;27,9
120336831;1;8;26,0
120336831;1;9;30,4
120338515;1;1;16,8
120338515;1;2;17,2
120338515;1;3;18,0
120338515;1;4;15,5
120338515;1;5;11,8
120338515;1;6;10,0
120338515;1;7;17,8
120338515;1;8;17,6
120338515;1;9;15,5
120338515;1;10;9,5
120338515;1;11;15,6
120338515;1;12;16,8
120338515;1;13;23,3
120339507;1;1;14,8
120339507;1;2;13,8
120339507;1;3;9,8
120339507;1;5;14,4
120339851;1;1;17,8
120339851;1;2;20,3
120339851;1;3;15,0
120339851;1;4;20,0
120339851;1;5;18,7
120339851;1;6;17,1
120339851;1;7;12,7
120339851;1;8;15,9
120339851;1;9;14,5
120339851;1;10;17,0
120339851;1;11;14,9
120339851;1;12;15,0
120339851;1;13;18,5
120339851;1;14;15,7
120339851;1;15;12,8
120339851;1;16;13,3
120340804;1;1;23,0
120340804;1;2;27,7
120340804;1;3;25,7
120340804;1;4;19,4
120340804;1;5;27,7
120340804;1;6;28,6
120340804;1;7;29,2
120340804;1;8;28,3
120340804;1;9;26,2
120340804;1;10;22,0
120340804;1;11;26,9
120340804;1;12;23,8
120340804;1;13;28,1
120341798;1;1;28,5
120341798;1;2;31,5
120341798;1;3;28,6
120341798;1;4;28,4
120341798;1;5;29,6
120341798;1;6;18,7
120341798;1;7;28,4
120341798;1;8;27,5
120341798;1;9;25,5
120342495;1;1;14,8
120342495;1;2;10,0
120342495;1;3;16,2
120342495;1;4;17,0
120342495;1;5;13,8
120342495;1;6;13,2
120342495;1;10;11,0
120342527;1;1;12,7
120342527;1;2;8,8
120342527;1;3;13,1
120342527;1;4;13,1
120342527;1;5;10,6
120342527;1;6;9,7
120342527;1;7;9,3
120342527;1;8;10,1
120342527;1;9;12,3
120342527;1;10;8,6
120342527;1;11;11,3
120342527;1;12;10,0
120342527;1;13;15,7
120342527;1;14;17,7
120342527;1;15;13,1
120342527;1;16;13,2
120342767;1;1;27,6
120342767;1;2;31,4
120342767;1;3;22,9
120342767;1;4;22,2
120342767;1;5;16,5
120342767;1;6;14,3
120342767;1;7;25,9
120342767;1;8;27,3
120342767;1;9;22,1
120342767;1;10;22,3
120342767;1;11;22,7
120342767;1;12;26,5
120342767;1;13;22,0
120342767;1;14;19,7
120342767;1;15;16,5
120342767;1;16;26,4
120342767;1;17;24,1
120342767;1;18;30,0
120342767;1;19;26,1
120342831;1;1;36,7
120342831;1;2;21,9
120342831;1;3;21,4
120342831;1;4;22,2
120342831;1;5;37,4
120342831;1;6;37,3
120342831;1;7;23,5
120344792;1;1;7,3
120344824;1;1;14,3
120344824;1;3;16,9
120344824;1;5;13,0
120344824;1;6;17,6
120344824;1;7;19,8
120344824;1;10;17,3
120344824;1;11;17,7
120344824;1;12;16,7
120344824;1;13;14,1
120344824;1;14;14,8
120344824;1;15;14,7
120344824;1;16;16,5
120344824;1;17;20,0
120344824;1;19;14,1
120344824;1;22;20,0
120344824;1;23;15,9
120345486;1;1;17,6
120345486;1;2;16,9
120345486;1;3;21,1
120345486;1;4;27,6
120346807;1;1;27,3
120346807;1;2;28,0
120346807;1;3;28,1
120346807;1;4;28,3
120346807;1;5;28,6
120346807;1;6;18,3
120346807;1;7;28,7
120346807;1;8;25,2
120346807;1;9;27,2
120346807;1;10;27,8
120346807;1;11;25,2
120346807;1;12;18,1
120347512;1;1;29,9
120347512;1;2;20,4
120347512;1;3;21,4
120347512;1;4;25,7
120347512;1;5;20,4
120347512;1;6;19,0
120347512;1;7;21,6
120347512;1;8;22,4
120347512;1;9;26,3
120347512;1;10;19,0
120347512;1;11;17,8
120347520;1;1;25,0
120347520;1;2;25,2
120347520;1;3;28,4
120347520;1;4;25,3
120347816;1;1;20,3
120347816;1;2;14,3
120347816;1;3;15,4
120347816;1;4;14,2
120347816;1;5;21,2
120347816;1;6;22,3
120347816;1;7;17,6
120347816;1;8;19,7
120347816;1;9;25,1
120347816;1;10;24,2
120347816;1;11;18,9
120347816;1;12;21,5
120347816;1;13;14,1
120347816;1;14;23,9
120347816;1;15;20,7
120347848;1;1;26,9
120347848;1;2;26,8
120347848;1;3;11,0
120347848;1;6;26,6
120347848;1;7;28,0
120347848;1;8;30,5
120347848;1;9;19,2
120347848;1;11;27,2
120347848;1;12;28,8
120347848;1;14;27,3
120347848;1;15;27,7
120347848;1;16;15,1
120348777;1;1;20,1
120348777;1;2;30,8
120348777;1;3;16,8
120348777;1;4;15,9
120348777;1;5;25,3
120348777;1;6;28,1
120348777;1;7;32,7
120348777;1;8;32,7
120348777;1;9;32,3
120348777;1;10;29,9
120348777;1;11;17,3
120348777;1;12;31,2
120348777;1;15;30,4
120348777;1;16;28,9
120348785;1;1;32,8
120348785;1;2;6,3
120349529;1;1;26,9
120349529;1;2;24,2
120349529;1;3;25,8
120349529;1;4;25,7
120349529;1;5;9,5
120349529;1;6;13,5
120349529;1;7;11,5
120349529;1;8;13,5
120349529;1;9;11,7
120349529;1;10;16,0
120349529;1;11;12,7
120349529;1;12;12,7
120349529;1;13;17,2
120349529;1;14;17,8
120349529;1;15;15,2
120349529;1;16;12,7
120349529;1;17;14,5
120349529;1;18;12,5
120349825;1;2;18,8
120349825;1;3;22,6
120349825;1;5;18,6
120349825;1;6;19,1
120349825;1;7;8,7
120349825;1;8;18,6
120349825;1;9;20,3
120349825;1;10;17,3
120349825;1;11;18,0
120349825;1;13;21,1
120349825;1;15;17,5
120349825;1;16;21,2
120349825;1;18;16,2
120349825;1;20;20,5
120349825;1;22;19,4
120350794;1;1;7,6
120350842;1;1;25,2
120350842;1;2;23,7
120350842;1;3;9,7
120350842;1;4;9,1
120350842;1;5;18,8
120350842;1;6;20,3
120350842;1;7;19,3
120350842;1;9;24,9
120350842;1;10;25,2
120350842;1;11;24,1
120350842;1;12;23,8
120350842;1;14;23,0
120350842;1;15;15,5
120350842;1;16;25,8
120350842;1;17;16,0
120350842;1;18;27,2
120351508;1;1;17,4
120351508;1;2;19,4
120351508;1;3;22,6
120351508;1;4;23,8
120351508;1;5;18,2
120351508;1;6;19,8
120351508;1;7;18,4
120351508;1;8;19,9
120351508;1;9;20,4
120351508;1;10;27,8
120351508;1;11;19,1
120351540;1;1;20,7
120351540;1;2;25,7
120351540;1;3;26,1
120351540;1;6;20,5
120351540;1;7;20,3
120351540;1;12;20,0
120351540;1;13;20,2
120351540;1;14;20,0
120351540;1;15;26,1
120351540;1;18;24,7
120351540;1;19;27,4
120351540;1;20;15,5
120351540;1;21;6,5
120352501;1;1;24,3
120352501;1;2;26,5
120352501;1;3;27,3
120352501;1;4;26,6
120352501;1;5;23,3
120352501;1;6;23,3
120352501;1;7;17,4
120352501;1;8;24,0
120352501;1;9;25,9
120352837;1;1;26,2
120352837;1;2;26,3
120352837;1;3;26,7
120352837;1;4;22,0
120352837;1;5;21,9
120352837;1;6;23,2
120352837;1;7;25,3
120352837;1;8;8,1
120352837;1;10;17,0
120352837;1;11;21,1
120352837;1;12;25,2
120352837;1;14;25,6
120352837;1;15;24,6
120352837;1;17;14,8
120352837;1;18;26,0
120352837;1;19;25,4
120352837;1;20;26,7
120352837;1;21;20,3
120353494;1;1;10,6
120353494;1;2;7,8
120353494;1;3;33,2
120353494;1;4;33,0
120355520;1;1;6,9
120355528;1;1;12,2
120355528;1;2;12,6
120355528;1;3;15,8
120355528;1;4;14,3
120357537;1;1;6,3
120358490;1;1;21,0
120358490;1;2;20,8
120358490;1;3;19,4
120358490;1;4;28,7
120358850;1;1;16,4
120358850;1;2;19,3
120358850;1;4;15,5
120358850;1;5;26,5
120358850;1;6;25,0
120358850;1;7;25,0
120358850;1;8;25,9
120358850;1;9;22,7
120358850;1;10;11,3
120358850;1;11;13,6
120358850;1;13;16,1
120358850;1;14;16,6
120358850;1;16;16,6
120358850;1;20;26,0
120358850;1;21;24,5
120360509;1;1;8,5
120360509;1;2;21,3
120360509;1;3;16,1
120360509;1;4;29,7
120360509;1;5;19,4
120360509;1;6;15,5
120360509;1;7;15,8
120360509;1;8;24,6
120360509;1;9;28,3
120360509;1;10;17,9
120360509;1;11;21,1
120360509;1;12;22,4
120360509;1;13;12,9
120360509;1;14;18,7
120360509;1;15;25,9
120360845;1;1;10,5
120360845;1;2;10,5
120360845;1;3;11,5
120360845;1;4;10,2
120360845;1;5;11,8
120360845;1;6;14,5
120360845;1;7;11,7
120360845;1;8;22,6
120360845;1;9;23,1
120360845;1;10;22,6
120363527;1;1;9,5
120363527;1;2;28,2
120363527;1;3;15,2
120363527;1;4;23,6
120363527;1;5;12,9
120447981;1;1;24,9
120447981;1;2;25,1
120447981;1;3;19,8
120447981;1;4;24,1
120447981;1;5;24,2
120447981;1;6;17,9
120447981;1;7;26,2
120447981;1;8;11,5
120447981;1;9;25,7
120447981;1;10;25,0
120447981;1;11;26,9
120447981;1;13;25,5
120447981;1;14;25,0
120447981;1;16;22,4
120447981;1;17;25,2
120447981;1;18;24,8
120455988;1;1;26,0
120455988;1;2;25,0
120455988;1;4;26,1
120455988;1;5;13,7
120455988;1;6;22,3
120455988;1;7;17,6
120455988;1;8;13,3
120455988;1;9;25,8
120455988;1;10;13,3
120455988;1;12;27,9
120455988;1;13;20,5
120455988;1;14;28,2
120456997;1;1;9,6
120456997;1;2;23,2
120456997;1;3;20,4
120456997;1;4;22,1
120456997;1;5;19,1
120456997;1;6;22,6
120456997;1;7;23,0
120456997;1;8;17,3
120456997;1;9;22,7
120456997;1;10;13,4
120456997;1;11;21,6
120456997;1;12;21,1
120456997;1;13;22,5
120456997;1;14;22,7
120456997;1;15;23,0
120456997;1;16;23,4
120456997;1;17;20,1
120456997;1;18;21,1
120457005;1;1;13,9
120457005;1;2;13,6
120457005;1;3;14,0
120457005;1;4;15,4
120457005;1;5;15,0
120457005;1;6;10,6
120457005;1;7;10,0
120457005;1;8;15,0
120457005;1;9;15,9
120457005;1;10;10,3
120457005;1;11;13,1
120457005;1;12;9,6
120457005;1;13;22,0
120457005;1;14;14,5
120457005;1;15;14,9
120457005;1;16;15,2
120457005;1;17;14,3
120463004;1;1;31,3
120463004;1;2;33,7
120463004;1;3;30,7
120463004;1;4;28,2
120463004;1;6;31,1
120463004;1;7;30,8
120463004;1;8;30,8
120463004;1;9;26,1
120463004;1;14;23,8
120463004;1;16;28,3
120463004;1;17;25,4
120463004;1;18;31,0
120463004;1;19;29,6
120463004;1;20;27,9
120463004;1;21;29,9
120463004;1;24;28,1
120463004;1;25;27,4
120463004;1;26;29,8
120463004;1;28;20,7
120463004;1;29;15,5
120463004;1;30;27,8
120463998;1;1;31,5
120463998;1;2;29,3
120463998;1;5;11,9
120463998;1;6;31,4
120463998;1;7;22,5
120463998;1;9;28,9
120463998;1;11;29,8
120463998;1;15;27,5
120463998;1;16;28,0
130256514;1;1;22,4
130256514;1;2;24,0
130256514;1;3;17,4
130256514;1;5;18,4
130256514;1;6;22,4
130256514;1;7;20,5
130375695;1;1;16,3
130375695;1;2;10,6
130375695;1;3;9,3
130375695;1;6;12,4
130375695;1;7;9,6
130375695;1;8;9,4
130375695;1;9;15,5
130375695;1;10;16,4
130378711;1;1;17,6
130378711;1;2;19,8
130378711;1;4;15,9
130378711;1;5;14,5
130378711;1;8;18,1
130378711;1;11;12,7
130378711;1;12;17,0
130378711;1;13;17,4
130378711;1;14;22,1
130378711;1;15;14,7
130380696;1;1;24,5
130380696;1;2;9,9
130380696;1;3;15,6
130380696;1;4;18,5
130380696;1;6;14,8
130380696;1;7;15,3
130380696;1;8;13,5
130380696;1;9;14,6
130380696;1;11;8,2
130380696;1;14;12,3
130380696;1;15;21,3
130380696;1;16;16,9
130380696;1;17;17,8
130380696;1;18;15,1
130380696;1;19;20,5
130381709;1;1;17,6
130381709;1;2;25,7
130381709;1;4;17,6
130381709;1;6;17,6
130381709;1;7;20,1
130381709;1;10;19,0
130381709;1;11;18,1
130381709;1;13;12,0
130381709;1;14;18,8
130381709;1;15;15,2
130381709;1;16;22,6
130381709;1;17;19,1
130384700;1;1;19,0
130384700;1;2;17,6
130384700;1;4;19,9
130384700;1;5;20,7
130384700;1;7;11,8
130384700;1;9;8,3
130384700;1;10;13,1
130388697;1;3;8,5
130388697;1;9;9,4
130388697;1;10;8,4
130388705;1;1;11,4
130388705;1;3;29,0
130388705;1;4;27,6
130388705;1;6;25,7
130388705;1;7;18,3
130389688;1;1;12,0
130389688;1;2;11,7
130389688;1;3;18,7
130389688;1;4;12,2
130389688;1;5;12,6
130389688;1;7;16,8
130389688;1;8;12,6
130389688;1;10;12,7
130389688;1;11;16,9
130389688;1;12;14,0
130389688;1;14;17,3
130389688;1;15;10,6
130389688;1;16;9,9
130389688;1;17;10,8
130389688;1;18;7,9
130389688;1;19;10,1
130389688;1;20;13,7
130396705;1;1;23,5
130396705;1;4;21,9
130396705;1;5;22,4
130400687;1;1;14,0
130400687;1;2;13,1
130400687;1;3;13,2
130400687;1;4;14,2
130400687;1;5;13,9
130400687;1;6;14,5
130462796;1;1;25,6
130462796;1;4;23,7
130462796;1;8;23,0
130462796;1;10;26,2
130473804;1;1;34,2
130473804;1;2;30,3
130473804;1;4;29,9
130473804;1;5;29,6
130473804;1;7;33,8
130473804;1;8;20,8
130473804;1;9;27,3
130473804;1;11;34,3
130474809;1;1;31,8
130474809;1;2;30,1
130474809;1;4;18,9
130474809;1;5;30,8
130474809;1;7;9,6
130474809;1;8;11,0
130490686;1;1;7,1
130490686;1;2;7,4
130490686;1;4;7,4
130490686;1;7;10,1
130490686;1;8;12,5
130490686;1;11;22,5
130490686;1;12;15,3
130493687;1;1;22,8
130493687;1;2;25,3
130493687;1;3;22,4
130493687;1;4;24,7
130493687;1;5;27,2
130493687;1;6;24,2
130493687;1;7;25,1
130493687;1;8;24,3
130493687;1;10;22,6
130493687;1;11;16,9
130493687;1;12;25,4
130493687;1;14;24,7
130493687;1;15;23,1
130493687;1;16;27,7
130493687;1;17;24,0
130493687;1;18;19,0
130493687;1;19;15,5
130493687;1;20;24,5
130493687;1;21;25,4
130493687;1;22;20,1
130493687;1;23;24,7
130493687;1;24;22,0
130503692;1;1;26,5
130503692;1;2;26,8
130503692;1;3;27,1
130503692;1;4;29,4
130503692;1;5;24,4
130503692;1;6;30,5
130503692;1;7;29,7
130503692;1;9;27,2
130503692;1;10;28,6
130503692;1;11;23,6
130504697;1;1;22,9
130504697;1;2;21,0
130504697;1;3;28,1
130504697;1;4;27,2
130504697;1;7;20,2
130504697;1;8;30,7
130504697;1;10;24,3
130504697;1;11;26,8
130507707;1;1;19,7
130507707;1;2;19,6
130507707;1;3;13,7
130507707;1;4;27,6
130507707;1;5;19,9
130507707;1;6;24,2
130507707;1;7;24,1
130507707;1;8;25,6
130507707;1;9;28,7
130507707;1;10;15,8
130507707;1;11;19,3
130507707;1;12;27,1
130507707;1;13;11,3
130507707;1;14;9,6
130507707;1;15;27,5
130507707;1;16;19,8
130507707;1;17;15,9
130507707;1;18;29,8
130507707;1;19;25,8
130507707;1;20;14,8
130507707;1;21;18,5
130507707;1;22;18,9
130507707;1;23;24,3
130507707;1;24;19,8
130507707;1;25;22,7
130508700;1;1;23,6
130508700;1;2;24,5
130508700;1;3;22,5
130508700;1;4;22,3
130508700;1;5;23,1
130508700;1;6;22,3
130508700;1;7;25,1
130508700;1;8;19,8
130508700;1;9;20,3
130508700;1;10;21,6
130508700;1;11;24,6
130508700;1;14;18,7
130511721;1;1;31,9
130511721;1;2;33,1
130511721;1;3;32,0
130511721;1;4;29,8
130511721;1;5;23,9
130511721;1;6;23,0
130513708;1;1;26,6
130513708;1;2;26,2
130514729;1;1;9,2
130514729;1;2;28,0
130514729;1;3;22,5
130514729;1;4;22,9
130514729;1;5;27,1
130514729;1;6;19,6
130514729;1;7;22,4
130514729;1;8;22,0
130514729;1;9;22,5
130514729;1;10;20,6
130514729;1;11;26,8
130514729;1;12;26,8
130514729;1;13;27,6
130514729;1;14;7,9
130515726;1;1;18,9
130515726;1;2;18,3
130515726;1;3;18,7
130515726;1;4;18,7
130515726;1;5;19,1
130515726;1;6;9,6
130515726;1;7;10,5
130515726;1;8;18,8
130515726;1;9;10,8
130515726;1;10;12,1
130515726;1;11;23,6
130515726;1;12;18,6
130515726;1;13;18,3
130515726;1;14;18,3
130515726;1;15;18,7
130515726;1;16;17,9
130515726;1;18;18,3
130515726;1;19;12,5
130515726;1;20;13,5
130515738;1;1;38,6
130515738;1;2;9,1
130515738;1;3;22,3
130515738;1;4;31,1
130515738;1;5;20,6
130515738;1;6;21,6
130516707;1;1;21,9
130516707;1;2;21,3
130516707;1;4;21,4
130516707;1;5;21,6
130516707;1;7;13,3
130516707;1;8;23,9
130516707;1;9;19,1
130516707;1;11;19,9
130516707;1;12;21,1
130516707;1;13;20,4
130516707;1;15;21,5
130516707;1;16;22,2
130516707;1;17;14,4
130517719;1;1;29,0
130517719;1;2;27,6
130517719;1;4;28,7
130517719;1;6;29,0
130517719;1;7;27,6
130517719;1;8;27,8
130517719;1;9;30,3
130517719;1;10;29,5
130521724;1;1;26,4
130521724;1;2;33,9
130521724;1;3;39,4
130527733;1;1;19,6
130527733;1;2;21,9
130527733;1;3;16,0
130527733;1;4;14,3
130527733;1;5;16,9
130527733;1;6;15,9
130527733;1;7;14,6
130527733;1;8;16,4
130527733;1;9;18,3
130527733;1;10;19,3
130527733;1;11;19,3
130527733;1;12;18,2
130527733;1;13;18,7
130527733;1;14;19,6
130527733;1;15;15,1
130527733;1;16;13,3
130527733;1;17;20,2
130527733;1;18;16,1
130527733;1;19;16,6
130527733;1;20;19,0
130527733;1;21;19,9
130527733;1;22;19,2
130527733;1;23;14,8
130530745;1;1;24,1
130530745;1;2;17,6
130530745;1;3;18,9
130530745;1;7;18,1
130530745;1;11;25,6
130530745;1;13;21,9
130530745;1;14;25,5
130530745;1;15;25,3
130530745;1;16;16,6
130530745;1;18;25,7
130530745;1;20;25,8
130530745;1;21;24,4
130530745;1;23;22,3
130530745;1;26;22,4
130538743;1;1;18,4
130538743;1;2;24,9
130538743;1;3;17,9
130538743;1;4;16,1
130538743;1;5;24,2
130538743;1;6;22,2
130538743;1;7;18,3
130538743;1;8;18,1
130538743;1;9;22,5
130538743;1;10;14,4
130538743;1;11;19,8
130538743;1;12;23,6
130538743;1;13;23,7
130538743;1;14;19,0
130538743;1;15;22,2
130538743;1;16;15,9
130538743;1;17;15,9
130538743;1;18;19,5
130538743;1;19;7,4
130538743;1;20;16,5
130538743;1;21;24,4
140076325;1;1;15,2
140076325;1;2;24,0
140076325;1;4;26,7
140076325;1;5;26,5
140076325;1;6;26,5
140076325;1;7;24,0
140076325;1;8;25,3
140076325;1;9;22,6
140076325;1;11;28,1
140076325;1;12;24,5
140076325;1;13;25,7
140076325;1;14;25,1
140076325;1;15;26,1
140076325;1;16;18,5
140076325;1;17;19,7
140076325;1;18;26,0
140076325;1;19;25,2
140076325;1;20;19,1
140076325;1;21;18,5
140076325;1;22;28,7
140076325;1;23;21,0
140076325;1;24;26,3
140076325;1;25;23,8
140082336;1;1;14,3
140082336;1;2;11,3
140082336;1;3;12,2
140082336;1;4;26,4
140082336;1;5;12,2
140082336;1;6;15,8
140082336;1;7;24,8
140082336;1;8;25,4
140082336;1;9;14,3
140082336;1;10;11,1
140082336;1;11;13,2
140082336;1;12;15,4
140082336;1;13;10,0
140082336;1;15;16,1
140082336;1;16;12,8
140082336;1;17;10,8
140086425;1;1;20,7
140086425;1;2;14,0
140086425;1;3;12,9
140086425;1;4;22,5
140086425;1;5;16,1
140086425;1;6;17,6
140086425;1;7;16,6
140086425;1;8;19,0
140086425;1;9;22,5
140086425;1;10;8,4
140086425;1;11;20,3
140086425;1;12;25,6
140086425;1;13;26,0
140086425;1;14;27,1
140086425;1;16;21,5
140086425;1;17;18,6
140092441;1;1;10,1
140092441;1;2;18,1
140092441;1;4;24,2
140092441;1;5;24,6
140092441;1;6;25,1
140092441;1;7;23,3
140092441;1;8;22,1
140092441;1;9;19,4
140092441;1;10;8,0
140092441;1;12;24,7
140092441;1;13;22,9
140092441;1;14;20,0
140092441;1;15;21,1
140092441;1;16;8,3
140092441;1;17;22,0
140094450;1;1;15,4
140094450;1;2;17,5
140094450;1;3;13,1
140094450;1;4;21,7
140094450;1;5;11,1
140094450;1;6;23,0
140094450;1;7;22,9
140094450;1;8;22,2
140094450;1;9;15,0
140113394;1;1;19,4
140113394;1;2;19,6
140113394;1;3;19,0
140113394;1;4;17,1
140113394;1;5;21,6
140113394;1;6;20,1
140113394;1;8;19,0
140113394;1;9;17,4
140113394;1;10;20,1
140113394;1;11;20,1
140113394;1;12;20,7
140113394;1;13;23,5
140113394;1;14;21,8
140113394;1;15;14,6
140113394;1;16;18,9
140113394;1;17;11,9
140113394;1;18;23,3
140113394;1;19;22,5
140121404;1;1;13,7
140121404;1;2;13,6
140121404;1;3;18,2
140121404;1;4;13,4
140121404;1;5;15,2
140121404;1;6;19,3
140121404;1;7;19,7
140121404;1;8;19,3
140121404;1;9;16,9
140121404;1;10;17,3
140121404;1;11;16,1
140121404;1;12;14,4
140121404;1;13;18,9
140121404;1;14;15,4
140121404;1;15;18,7
140121404;1;16;19,1
140121404;1;17;13,1
140121404;1;18;18,5
140121404;1;20;19,2
140121404;1;21;20,0
140121404;1;22;19,2
140121404;1;23;19,1
