lokalita;plocha;kmen;dr_zkr;x_m;y_m;azimut_km;vzd_km;opak_ident_km;parez;pol_parez;vyklizeni_km;sous;zlom_vyvrat;dvojak;kmen_pred;parez_pred;sous_pred;zlom_vyvrat_pred;tloustka_km;mvyska;mod_vys;tloustka_km_pred;mvyska_pred;mod_vys_pred;pno;pno_pred;vzornik2;vzornik2_pred;d13_depl;mod_vys_depl;pozn_km
10000105;1;5;DBZ;0,87;-6,64;172,5;6,7;;100;100;;100;;100;5;100;;;27,0;20,4;20,9;24,1;0,0;20,0;0,0;0,0;N;N;0,0;0,0;
10000105;1;6;BO;-6,06;-5,24;229,2;8,01;;100;100;200;100;100;100;6;100;;;35,0;0,0;22,9;34,4;23,9;22,8;0,0;0,0;N;N;0,0;0,0;
10000105;1;7;BO;-0,92;-1,73;208,0;1,96;;100;100;;100;100;100;7;100;;;29,4;22,0;21,7;29,0;20,5;21,6;0,0;0,0;A;A;0,0;0,0;
10000105;1;8;DBZ;-4,5;3,53;308,1;5,72;;100;100;;100;;100;8;100;;;36,1;0,0;23,1;34,1;21,8;22,7;0,0;0,0;A;N;0,0;0,0;
10000105;1;9;BO;-7,8;1,34;279,7;7,91;;100;100;;100;;100;9;100;;;40,3;0,0;23,8;39,2;22,0;23,6;0,0;0,0;N;N;0,0;0,0;
10000105;1;10;DBZ;3,44;0,13;87,8;3,44;;100;100;;100;;100;10;100;;;15,9;0,0;16,1;14,7;0,0;15,3;0,0;0,0;N;N;0,0;0,0;
10000105;1;11;MD;4,52;0,52;83,4;4,55;;400;100;100;100;100;100;11;100;;;32,5;0,0;26,8;32,4;23,9;26,8;0,0;0,0;A;A;0,0;0,0;
10000105;1;12;DBZ;7,07;3,27;65,2;7,79;;100;100;;100;;100;12;100;;;34,6;0,0;22,8;33,2;26,0;22,5;0,0;0,0;N;N;0,0;0,0;
10000105;1;13;DBZ;11,88;1,51;82,8;11,98;;100;100;;100;;100;13;100;;;40,4;0,0;23,8;38,1;0,0;23,5;0,0;0,0;N;N;0,0;0,0;
10000105;1;14;DBZ;-11,71;2,11;280,2;11,9;;100;100;;100;;100;14;100;;;35,8;0,0;23,0;34,8;21,2;22,8;0,0;0,0;N;N;0,0;0,0;
10000105;1;15;SM;0,44;0,91;25,8;1,01;;100;100;;100;;100;0;100;;;10,7;7,7;8,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
10000105;1;16;DBZ;4,57;4,88;43,1;6,69;;100;100;;100;100;100;16;100;;;23,0;0,0;19,6;21,6;0,0;19,0;0,0;0,0;N;N;0,0;0,0;
10000105;1;17;HB;0,16;-0,05;107,4;0,17;;100;100;;100;100;100;0;;;;8,4;0,0;8,9;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
10000106;1;1;JS;-7,66;-2,56;251,5;8,08;;100;100;;100;100;100;1;100;;;56,7;32,7;25,8;50,7;30,8;25,0;0,0;0,0;A;A;0,0;0,0;
10000106;1;2;DBZ;-4,35;5,67;322,5;7,15;;100;100;;100;100;100;2;100;;;45,2;0,0;22,9;43,7;22,3;22,7;0,0;0,0;A;A;0,0;0,0;
10000106;1;3;LP;-1,4;2,23;327,9;2,63;;100;100;;100;;100;3;100;;;7,7;0,0;7,5;7,6;6,1;7,4;0,0;0,0;N;N;0,0;0,0;
10000106;1;4;LP;0,29;2,6;6,4;2,62;;100;100;;100;100;100;4;100;;;26,8;0,0;20,7;25,7;23,8;20,2;0,0;0,0;A;A;0,0;0,0;
10000106;1;5;AK;1,27;3,84;18,3;4,04;;100;100;;300;100;100;5;100;;;29,3;0,0;20,4;29,3;18,5;20,4;0,0;0,0;A;A;0,0;0,0;
10000106;1;6;LP;3,24;6,21;27,6;7,0;;100;100;;100;;100;6;100;;;28,4;0,0;21,4;26,2;17,1;20,4;0,0;0,0;N;N;0,0;0,0;
10000106;1;7;AK;3,92;7,58;27,3;8,53;;100;100;;100;;100;7;100;;;33,2;0,0;21,6;32,1;21,7;21,3;0,0;0,0;N;N;0,0;0,0;
10000106;1;8;BO;5,66;1,77;72,6;5,93;;100;100;;200;100;100;8;100;;;24,7;0,0;17,2;24,6;14,1;17,2;0,0;0,0;N;N;0,0;0,0;
10000106;1;9;AK;8,04;-2,89;109,8;8,54;;100;100;;100;;200;9;100;;;37,0;0,0;22,5;37,1;12,9;22,6;0,0;0,0;N;N;0,0;0,0;
10000106;1;10;HB;0,66;-3,42;169,1;3,48;;100;100;;100;;200;10;100;;;27,3;21,2;21,5;26,5;22,6;21,2;0,0;0,0;A;A;0,0;0,0;
10000106;1;11;MD;-0,79;-8,44;185,3;8,48;;100;100;;100;100;100;11;100;;;28,1;0,0;23,1;30,5;23,0;24,1;0,0;0,0;N;N;0,0;0,0;usychajici
10000106;1;12;JS;6,7;-10,71;148,0;12,63;300;100;100;;100;100;100;12;100;;;39,7;0,0;23,1;38,0;0,0;22,8;0,0;0,0;N;N;0,0;0,0;
10000106;1;13;AK;6,01;-4,33;125,8;7,41;;100;100;;100;100;100;0;100;;;30,6;0,0;20,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000106;1;14;LP;5,22;-11,3;155,2;12,45;;100;;100;100;100;200;0;;;;32,2;0,0;22,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000108;1;1;DBZ;0,87;-1,99;156,4;2,17;;100;100;;100;100;100;1;100;;;26,2;16,2;17,8;22,9;16,7;17,0;0,0;0,0;A;A;0,0;0,0;XIV-1,usychajici koruna
10000108;1;2;DBZ;-4,28;-0,55;262,7;4,32;;100;100;;100;100;100;2;100;;;21,8;0,0;16,7;18,4;16,3;15,6;0,0;0,0;N;N;0,0;0,0;XIV-2,usychajici koruna
10000108;1;3;DBZ;5,22;3,75;54,3;6,43;;100;100;;100;100;100;3;100;;;32,1;18,8;18,9;28,4;18,1;18,2;0,0;0,0;N;N;0,0;0,0;
10000108;1;4;DBZ;4,26;-5,3;141,2;6,8;;100;100;;300;300;100;4;100;100;100;21,0;0,0;16,5;20,3;0,0;16,2;0,0;0,0;N;N;0,0;0,0;
10000113;1;1;DBZ;-2,04;-1,45;234,6;2,5;;100;100;200;300;300;100;1;100;100;100;10,8;0,0;8,9;10,8;7,6;8,9;0,0;0,0;N;N;0,0;0,0;
10000113;1;2;DBZ;-3,15;-1,6;243,1;3,53;;100;100;200;100;100;100;2;100;;;15,1;10,5;10,9;14,3;0,0;10,6;0,0;0,0;N;N;0,0;0,0;
10000113;1;3;DBZ;-2,56;-2,18;229,6;3,36;;100;100;;100;100;100;3;100;;;15,8;0,0;11,1;14,8;0,0;10,8;0,0;0,0;N;N;0,0;0,0;
10000113;1;4;DBZ;-2,37;-4,4;208,3;5,0;;100;100;;100;;100;4;100;;;21,8;0,0;12,8;20,8;10,8;12,6;0,0;0,0;N;N;0,0;0,0;
10000113;1;5;DBZ;-0,25;-4,98;182,9;4,99;;100;100;;100;;100;5;100;;;16,8;0,0;11,5;15,8;0,0;11,1;0,0;0,0;N;N;0,0;0,0;
10000113;1;6;DBZ;3,84;-3,76;134,4;5,37;;100;100;;100;;100;6;100;;;18,1;0,0;11,9;17,0;0,0;11,5;0,0;0,0;N;N;0,0;0,0;
10000113;1;7;DBZ;4,88;-2,97;121,3;5,71;;100;100;;100;;100;7;100;;;16,5;0,0;11,4;15,9;0,0;11,2;0,0;0,0;N;N;0,0;0,0;
10000113;1;8;DBZ;5,02;-2,3;114,6;5,52;;100;100;;100;;100;8;100;;;16,6;0,0;11,4;15,9;0,0;11,2;0,0;0,0;N;N;0,0;0,0;
10000113;1;9;DBZ;5,07;-0,09;91,0;5,07;;100;100;;100;100;100;9;100;;;22,1;0,0;12,9;20,9;0,0;12,6;0,0;0,0;N;N;0,0;0,0;
10000113;1;10;DBZ;4,01;0,006;89,9;4,01;;100;100;;100;100;200;10;100;;;15,8;0,0;11,1;15,6;0,0;11,1;0,0;0,0;N;N;0,0;0,0;
10000113;1;11;DBZ;4,05;0,53;82,5;4,08;;100;100;;100;100;200;11;100;;;17,8;0,0;11,8;16,9;0,0;11,5;0,0;0,0;N;N;0,0;0,0;
10000113;1;12;DBZ;2,58;5,58;24,8;6,15;;100;100;;100;100;100;12;100;;;16,7;0,0;11,4;15,4;0,0;11,0;0,0;0,0;N;N;0,0;0,0;
10000113;1;13;DBZ;-5,88;1,11;280,7;5,98;;100;100;;100;;100;13;100;;;17,7;0,0;11,8;16,4;10,3;11,3;0,0;0,0;N;N;0,0;0,0;
10000113;1;14;DBZ;-1,45;-2,05;215,3;2,51;;100;;100;300;100;100;0;;;;11,5;10,7;9,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000113;1;15;DBZ;-4,55;4,97;317,5;6,74;;100;;100;100;100;100;0;;;;13,6;0,0;10,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000114;1;1;BO;-2,68;1,71;302,5;3,18;;100;100;;100;100;100;1;100;;;26,3;15,8;16,2;22,8;0,0;15,0;0,0;0,0;A;A;0,0;0,0;
10000114;1;2;BO;-5,27;2,26;293,2;5,73;;100;100;200;200;500;100;2;100;100;100;21,7;5,0;14,6;21,5;0,0;14,5;70,0;0,0;N;N;0,0;0,0;
10000114;1;3;DBZ;-6,68;-2,53;249,3;7,14;300;100;100;;100;100;100;3;100;;;25,5;0,0;15,2;25,1;13,5;15,1;0,0;0,0;N;N;0,0;0,0;
10000114;1;4;DBZ;-4,7;-3,37;234,4;5,78;;100;100;;100;100;100;4;100;;;22,5;0,0;14,6;21,6;14,1;14,4;0,0;0,0;N;N;0,0;0,0;
10000114;1;5;DBZ;-5,03;-5,03;225,0;7,11;300;100;100;100;300;100;100;5;100;;;21,5;0,0;14,4;21,3;14,0;14,4;0,0;0,0;N;N;0,0;0,0;
10000114;1;6;DBZ;2,24;-4,02;150,9;4,6;;100;100;100;100;100;100;6;100;;;20,8;0,0;14,2;19,6;0,0;13,9;0,0;0,0;N;N;0,0;0,0;
10000114;1;7;BO;1,34;-1,05;128,1;1,7;;100;100;200;200;200;100;7;100;100;100;16,6;0,0;12,1;15,9;13,8;11,7;0,0;0,0;A;A;0,0;0,0;souse zavesena
10000114;1;8;BO;3,24;-0,24;94,2;3,25;;500;100;200;100;100;100;8;100;100;100;27,8;0,0;16,6;27,8;18,1;16,6;0,0;0,0;A;A;0,0;0,0;
10000114;1;9;BO;1,15;0,76;56,5;1,38;;100;100;200;200;200;100;9;100;100;100;10,7;0,0;8,1;10,7;0,0;8,1;0,0;0,0;A;A;0,0;0,0;
10000114;1;10;BO;2,25;2,55;41,4;3,4;;100;100;;100;;100;10;100;;;28,2;17,5;16,7;25,9;0,0;16,1;0,0;0,0;A;A;0,0;0,0;
10000114;1;11;DBZ;-0,94;2,63;340,3;2,79;;100;100;;100;100;100;11;100;;;8,7;0,0;8,9;7,8;0,0;8,1;0,0;0,0;N;N;0,0;0,0;
10000114;1;12;BO;-0,85;6,57;352,6;6,62;;100;100;;100;;100;12;100;;;22,9;0,0;15,0;20,4;15,3;14,0;0,0;0,0;N;N;0,0;0,0;
10000114;1;13;BO;2,65;5,88;24,3;6,45;;100;100;;100;;100;13;100;;;17,3;0,0;12,5;16,2;0,0;11,9;0,0;0,0;N;N;0,0;0,0;
10000114;1;14;BO;6,13;2,26;69,8;6,53;;100;100;;100;;100;14;100;;;19,3;0,0;13,5;17,3;0,0;12,5;0,0;0,0;N;N;0,0;0,0;
10000114;1;15;DBZ;-0,46;2,43;349,3;2,47;;100;100;;100;100;100;0;100;;;8,1;0,0;8,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000114;1;16;DBZ;3,31;-0,86;104,6;3,42;;100;100;;100;100;100;0;100;;;12,7;0,0;11,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000114;1;17;DBZ;6,64;-1,51;102,8;6,81;;100;100;;100;100;100;0;100;;;13,8;0,0;11,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000114;1;18;BO;-3,75;5,68;326,6;6,81;;100;;100;100;100;100;0;;;;15,7;0,0;11,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000115;1;1;DBZ;-5,65;2,0;289,5;5,99;;100;100;;100;100;100;1;100;;;24,0;20,1;19,7;21,9;19,3;19,0;0,0;0,0;N;N;0,0;0,0;
10000115;1;2;AK;-1,51;5,27;344,0;5,48;;100;100;;100;100;100;2;100;;;20,8;0,0;17,4;21,4;16,5;17,7;0,0;0,0;N;N;0,0;0,0;
10000115;1;3;BO;2,44;10,3;13,3;10,59;;100;100;;100;100;100;3;100;;;35,7;0,0;24,2;33,3;23,3;23,7;0,0;0,0;N;N;0,0;0,0;
10000115;1;4;BO;0,26;10,44;1,4;10,44;;100;100;;100;100;100;4;100;;;32,5;0,0;23,6;31,8;23,4;23,4;0,0;0,0;N;N;0,0;0,0;
10000115;1;5;DBZ;6,89;1,87;74,8;7,14;300;100;100;;100;100;100;5;100;;;27,5;0,0;20,8;26,7;0,0;20,6;0,0;0,0;N;N;0,0;0,0;
10000115;1;6;DBZ;5,73;-0,38;93,8;5,74;;100;100;;100;100;100;6;100;;;22,6;0,0;19,3;22,2;0,0;19,1;0,0;0,0;N;N;0,0;0,0;
10000115;1;7;DBZ;1,44;-2,69;151,8;3,05;;100;100;;100;100;100;7;100;;;35,1;23,3;22,4;34,3;21,5;22,3;0,0;0,0;A;A;0,0;0,0;
10000115;1;8;DBZ;3,21;-6,99;155,3;7,69;;100;100;;100;100;100;8;100;;;32,7;0,0;22,0;31,1;0,0;21,6;0,0;0,0;N;N;0,0;0,0;
10000115;1;9;DBZ;-0,29;-5,7;182,9;5,71;;100;100;;100;100;100;9;100;;;30,9;0,0;21,6;30,3;20,8;21,5;0,0;0,0;N;N;0,0;0,0;
10000115;1;10;DBZ;-2,39;-4,19;209,7;4,82;;100;100;;100;100;100;10;100;;;38,0;0,0;22,9;36,8;0,0;22,7;0,0;0,0;A;A;0,0;0,0;
10000115;1;11;MD;-7,04;-4,13;239,6;8,16;;100;100;;100;100;100;11;100;;;32,4;0,0;25,2;32,5;24,3;25,3;0,0;0,0;N;N;0,0;0,0;
10000115;1;12;MD;-9,24;-6,04;236,8;11,04;;100;100;;100;100;100;0;100;;;29,7;0,0;24,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;usychajici
10000115;1;13;DBZ;-11,73;-3,05;255,4;12,12;;100;100;;100;100;100;13;100;;;43,6;0,0;23,7;42,1;0,0;23,5;0,0;0,0;N;N;0,0;0,0;
10000115;1;14;MD;0,37;6,82;3,1;6,83;;100;100;;100;100;100;0;100;;;15,1;0,0;15,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000115;1;15;DBZ;9,9;2,96;73,4;10,33;;100;100;;100;100;100;0;100;;;30,9;0,0;21,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000115;1;16;DBZ;8,55;-8,63;135,3;12,15;;400;100;100;100;100;100;0;200;;;33,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;30,0;21,2;
10000115;1;17;DBZ;12,21;0,54;87,5;12,22;;100;;100;100;100;100;0;;;;30,3;0,0;21,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000121;1;1;HB;-2,89;1,22;292,9;3,14;;100;100;;100;100;100;1;100;;;16,5;0,0;17,0;13,4;15,5;14,9;0,0;0,0;N;N;0,0;0,0;
10000121;1;2;BO;0,41;2,09;11,1;2,13;;400;100;100;100;100;100;2;100;;;59,5;0,0;36,1;59,5;40,3;36,1;0,0;0,0;A;A;0,0;0,0;
10000121;1;3;TR;4,31;3,59;50,2;5,61;;100;100;;100;;100;3;100;;;24,7;0,0;21,6;19,2;18,6;18,9;0,0;0,0;N;N;0,0;0,0;
10000121;1;4;HB;3,58;-0,04;90,6;3,58;;400;100;100;100;;100;4;100;;;16,0;0,0;16,7;16,0;15,0;16,7;0,0;0,0;N;N;0,0;0,0;
10000121;1;5;SM;5,19;-2,08;111,8;5,59;;100;100;;100;;100;5;100;;;39,7;31,9;30,8;37,8;30,5;30,2;0,0;0,0;A;A;0,0;0,0;
10000121;1;6;HB;0,24;-1,88;172,7;1,9;;100;100;;100;200;100;6;100;100;100;9,7;0,0;11,8;9,2;0,0;11,3;0,0;0,0;N;N;0,0;0,0;
10000121;1;7;HB;0,002;-2,77;180,0;2,77;;100;100;;100;;100;7;100;;;18,0;19,2;17,8;15,0;0,0;16,0;0,0;0,0;A;N;0,0;0,0;
10000121;1;8;HB;1,99;-5,79;161,0;6,12;;100;100;;100;100;100;8;100;;;18,4;0,0;18,1;16,1;17,9;16,7;0,0;0,0;N;N;0,0;0,0;
10000121;1;9;BO;4,9;-7,28;146,1;8,78;;100;100;;100;100;100;9;100;;;41,8;0,0;33,5;38,1;0,0;32,7;0,0;0,0;N;N;0,0;0,0;
10000121;1;10;HB;-3,62;-5,41;213,8;6,51;;100;100;;100;;100;10;100;;;16,3;0,0;16,9;15,7;0,0;16,5;0,0;0,0;N;N;0,0;0,0;
10000121;1;11;MD;-4,99;-8,77;209,6;10,09;;100;100;;100;;100;11;100;;;34,9;0,0;29,4;35,3;30,1;29,5;0,0;0,0;N;N;0,0;0,0;
10000121;1;12;BO;-2,48;-12,62;191,1;12,86;300;100;100;;100;100;100;12;100;;;37,4;0,0;32,6;35,9;0,0;32,2;0,0;0,0;N;N;0,0;0,0;
10000121;1;13;BO;-10,39;-2,77;255,1;10,75;100;100;100;;100;;100;13;100;;;41,2;0,0;33,4;41,2;38,3;33,4;0,0;0,0;N;N;0,0;0,0;
10000121;1;14;BO;-10,99;-4,53;247,6;11,89;100;100;100;;100;100;100;14;100;;;40,8;0,0;33,3;38,2;0,0;32,8;0,0;0,0;N;N;0,0;0,0;
10000121;1;15;HB;-5,16;-2,46;244,5;5,72;;100;100;;100;100;100;15;100;;;18,6;0,0;18,2;16,2;0,0;16,8;0,0;0,0;N;N;0,0;0,0;
10000121;1;16;BO;-9,46;3,77;291,7;10,18;;100;100;;100;100;100;16;100;;;50,7;0,0;35,0;48,1;30,1;34,7;0,0;0,0;N;N;0,0;0,0;
10000121;1;17;SM;-0,36;10,3;358,0;10,31;;100;100;;100;;100;17;100;;;48,6;0,0;33,0;44,9;33,8;32,2;0,0;0,0;N;N;0,0;0,0;
10000121;1;18;SM;12,01;3,85;72,2;12,61;;100;100;;100;100;100;18;100;;;59,0;34,1;34,8;53,4;32,7;33,9;0,0;0,0;N;N;0,0;0,0;
10000202;1;1;DBZ;0,01;-1,97;179,7;1,97;;400;100;100;100;100;100;1;100;;;25,6;0,0;17,4;24,4;0,0;17,1;0,0;0,0;A;A;0,0;0,0;
10000202;1;2;DBZ;0,93;-2,34;158,3;2,52;;400;100;100;100;100;100;2;100;;;27,3;0,0;17,7;26,5;0,0;17,5;0,0;0,0;A;A;0,0;0,0;
10000202;1;3;DBZ;0,63;-4,63;172,3;4,67;;400;100;100;100;100;100;3;100;;;29,9;0,0;18,1;28,8;0,0;18,0;0,0;0,0;A;A;0,0;0,0;
10000202;1;4;DBZ;-0,44;-4,68;185,4;4,7;;400;100;100;100;100;100;4;100;;;26,0;0,0;17,5;25,2;0,0;17,3;0,0;0,0;N;N;0,0;0,0;
10000202;1;5;DBZ;-1,02;-4,26;193,5;4,38;;400;100;100;100;100;100;5;100;;;25,9;0,0;17,4;24,8;0,0;17,2;0,0;0,0;N;N;0,0;0,0;
10000202;1;6;DBZ;-6,46;-2,77;246,8;7,03;300;400;100;100;100;100;100;6;100;;;24,8;0,0;17,2;24,6;18,2;17,2;0,0;0,0;N;N;0,0;0,0;
10000202;1;7;DBZ;-3,83;0,28;274,2;3,84;;400;100;100;100;100;200;7;100;;;28,3;0,0;17,9;27,6;18,6;17,7;0,0;0,0;A;A;0,0;0,0;
10000202;1;8;DBZ;-4,21;-0,05;269,3;4,21;;400;100;100;100;100;200;8;100;;;23,0;0,0;16,8;22,3;0,0;16,6;0,0;0,0;N;N;0,0;0,0;
10000202;1;9;DBZ;0,73;2,57;15,9;2,67;;400;100;100;100;100;100;9;100;;;27,2;0,0;17,7;26,7;0,0;17,6;0,0;0,0;A;A;0,0;0,0;
10000202;1;10;DBZ;5,4;-3,16;120,3;6,26;;400;100;100;100;100;100;10;100;;;28,2;0,0;17,9;27,7;0,0;17,8;0,0;0,0;N;N;0,0;0,0;
10000202;1;11;DBZ;4,82;10,56;24,5;11,61;;100;100;;100;100;100;11;100;;;33,6;16,8;18,6;30,1;16,5;18,2;0,0;0,0;N;N;0,0;0,0;
10000202;1;12;DBZ;6,85;-1,97;106,0;7,13;;400;100;100;100;;100;0;;;;28,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000202;1;13;DBZ;11,24;-5,3;115,2;12,43;;400;100;100;100;100;100;0;;;;34,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;30,0;21,2;
10000202;1;14;DBZ;7,31;-9,11;141,3;11,68;;400;100;100;100;100;100;0;;;;30,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;30,0;21,2;
10000203;1;1;HB;-3,15;-3,08;225,6;4,41;;100;100;;100;;100;1;100;;;18,4;0,0;15,6;17,8;15,7;15,2;0,0;0,0;N;N;0,0;0,0;
10000203;1;2;DBZ;1,09;-1,89;150,0;2,18;;100;100;;100;;100;2;100;;;23,0;18,8;18,2;22,9;0,0;18,2;0,0;0,0;A;A;0,0;0,0;
10000203;1;3;DBZ;4,1;-2,76;123,9;4,94;;100;100;;100;;200;3;100;;;19,7;0,0;17,2;19,3;0,0;17,0;0,0;0,0;N;N;0,0;0,0;
10000203;1;4;DBZ;4,45;-3,19;125,6;5,48;;100;100;;100;;200;4;100;;;27,5;0,0;19,4;26,3;0,0;19,1;0,0;0,0;N;N;0,0;0,0;
10000203;1;5;DBZ;0,51;-11,41;177,4;11,42;;100;100;;100;;100;5;100;;;42,0;0,0;21,5;41,2;0,0;21,5;0,0;0,0;N;N;0,0;0,0;opravdu 420
10000203;1;6;DBZ;6,72;0,48;85,9;6,74;;100;100;;100;;100;6;100;;;20,1;0,0;17,3;19,6;0,0;17,1;0,0;0,0;N;N;0,0;0,0;
10000203;1;7;DBZ;4,72;2,93;58,2;5,56;;100;100;;100;;100;7;100;;;19,6;0,0;17,1;19,0;0,0;16,9;0,0;0,0;N;N;0,0;0,0;
10000203;1;8;DBZ;10,93;6,47;59,4;12,7;300;100;100;;100;;100;8;100;;;42,4;0,0;21,6;40,9;0,0;21,4;0,0;0,0;N;N;0,0;0,0;
10000203;1;9;DBZ;1,57;4,08;21,0;4,37;;100;100;;100;;100;9;100;;;23,5;0,0;18,4;22,5;17,8;18,1;0,0;0,0;N;N;0,0;0,0;
10000203;1;10;DBZ;3,96;5,47;35,9;6,75;;100;100;;300;100;100;10;100;;;13,2;0,0;14,1;13,3;0,0;14,1;0,0;0,0;N;N;0,0;0,0;
10000203;1;11;DBZ;2,14;6,12;19,3;6,48;;100;100;;100;;100;11;100;;;24,5;0,0;18,7;22,6;0,0;18,1;0,0;0,0;N;N;0,0;0,0;
10000203;1;12;DBZ;2,41;8,54;15,8;8,87;;100;100;;100;;100;12;100;;;36,4;0,0;20,9;35,3;17,2;20,7;0,0;0,0;N;N;0,0;0,0;
10000203;1;13;DBZ;-2,27;5,81;338,7;6,24;;100;100;;100;100;100;13;100;;;31,6;0,0;20,2;30,2;22,3;19,9;0,0;0,0;N;N;0,0;0,0;
10000203;1;14;HB;-1,02;0,5;296,1;1,14;;100;100;;100;;100;14;100;;;13,0;12,0;12,4;12,9;11,3;12,3;0,0;0,0;A;A;0,0;0,0;
10000203;1;15;HB;-4,35;-5,23;219,8;6,8;;100;;100;100;100;100;0;;;;13,5;0,0;12,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
10000206;1;1;DBZ;1,36;0,14;84,1;1,37;;100;100;;100;;100;1;100;;;15,0;0,0;14,6;14,2;18,6;14,2;0,0;0,0;A;A;0,0;0,0;
10000206;1;2;BO;1,13;1,73;33,2;2,07;;100;100;;100;;100;2;100;;;18,2;18,2;18,8;17,8;0,0;18,6;0,0;0,0;A;A;0,0;0,0;
10000206;1;3;BO;2,78;3,45;38,9;4,43;;100;100;;100;;100;3;100;;;22,6;0,0;20,4;21,8;0,0;20,2;0,0;0,0;N;N;0,0;0,0;
10000206;1;4;BO;1,78;5,7;17,3;5,97;;100;100;;100;;100;4;100;;;28,0;0,0;21,9;27,8;0,0;21,8;0,0;0,0;N;N;0,0;0,0;
10000206;1;5;BO;0,49;5,36;5,2;5,38;;100;100;;100;100;100;5;100;;;27,2;0,0;21,7;25,9;0,0;21,4;0,0;0,0;N;N;0,0;0,0;
10000206;1;6;BO;-1,27;6,07;348,2;6,2;;100;100;;100;;100;6;100;;;20,3;0,0;19,6;20,5;0,0;19,7;0,0;0,0;N;N;0,0;0,0;
10000206;1;7;BO;-4,44;2,66;300,9;5,18;;400;100;100;100;100;100;7;100;;;31,3;0,0;22,6;30,5;0,0;22,4;0,0;0,0;A;N;0,0;0,0;
10000206;1;8;LP;-1,17;0,62;297,9;1,32;;100;100;;100;;100;8;100;;;9,6;7,8;9,5;9,6;7,6;9,5;0,0;0,0;A;A;0,0;0,0;
10000206;1;9;BO;-2,3;-1,96;229,6;3,02;;400;100;100;100;100;100;9;100;;;30,2;0,0;22,3;30,1;20,2;22,3;0,0;0,0;A;A;0,0;0,0;
10000206;1;10;BO;-0,56;-3,79;188,4;3,83;;400;100;100;100;100;100;10;100;;;24,2;0,0;20,9;23,2;0,0;20,6;0,0;0,0;A;A;0,0;0,0;
10000206;1;11;BO;0,3;-6,54;177,4;6,55;;400;100;100;100;100;100;11;100;;;18,3;0,0;18,8;17,7;0,0;18,6;0,0;0,0;N;N;0,0;0,0;
10000206;1;12;LP;0,05;-6,85;179,6;6,85;;400;100;100;100;100;100;12;100;;;12,3;0,0;12,0;12,2;0,0;11,9;0,0;0,0;N;N;0,0;0,0;
10000206;1;13;LP;3,67;-5,66;147,0;6,75;;100;100;;100;;100;13;100;;;13,7;0,0;13,3;14,2;13,5;13,7;0,0;0,0;N;N;0,0;0,0;
10000206;1;14;LP;4,67;-4,22;132,1;6,29;;100;100;;100;;100;14;100;;;16,4;0,0;15,5;12,8;15,8;12,5;0,0;0,0;N;N;0,0;0,0;
10000206;1;15;BO;5,6;-2,26;112,0;6,04;;400;100;100;100;100;100;15;100;;;15,7;0,0;17,6;14,9;0,0;17,1;0,0;0,0;N;N;0,0;0,0;
10000206;1;16;DBZ;3,92;0,43;83,7;3,94;;100;100;;100;;100;16;100;;;16,9;0,0;15,5;16,2;13,5;15,2;0,0;0,0;N;N;0,0;0,0;
10000206;1;17;BO;2,54;0,95;69,5;2,71;;100;100;;100;;100;17;100;;;19,8;0,0;19,5;19,3;0,0;19,3;0,0;0,0;A;A;0,0;0,0;
10000206;1;18;BO;4,76;3,66;52,4;6,0;;100;100;;100;;100;18;100;;;27,2;0,0;21,7;26,8;22,5;21,6;0,0;0,0;N;N;0,0;0,0;
10000206;1;19;BO;5,61;2,38;67,0;6,09;;100;100;;100;;100;19;100;;;16,0;0,0;17,7;15,7;18,5;17,6;0,0;0,0;N;N;0,0;0,0;
10000206;1;20;DBZ;-0,14;0,3;335,0;0,33;;100;100;;100;;100;20;100;;;16,6;13,5;15,4;15,2;13,1;14,7;0,0;0,0;A;A;0,0;0,0;
10000206;1;21;BO;9,86;5,77;59,7;11,42;;400;100;100;100;100;100;21;100;;;35,5;0,0;23,3;34,8;0,0;23,1;0,0;0,0;N;N;0,0;0,0;
